,rideshare_company,pickup_zone,dropoff_zone,trip_length_miles,trip_time_seconds,base_passenger_fare_dollars,tolls_dollars,black_car_fund_dollars,sales_tax_dollars,congestion_surcharge_dollars,airport_fee_dollars,tip_dollars,driver_pay_dollars,driver_total_pay_dollars,good_fare,request_month,request_date,request_hour,request_minute,request_day_of_week,time_of_day,pickup_borough,dropoff_borough,tip_or_no_tip
4924,Uber,Bay Ridge,Park Slope,7.05,1217,21.0,0.0,0.63,1.86,0.0,0.0,0.0,20.7,20.7,False,May,29,06,36,Mon,morning,Brooklyn,Brooklyn,False
4925,Uber,East Concourse/Concourse Village,Bedford Park,1.94,778,12.96,0.0,0.39,1.15,0.0,0.0,0.0,12.2,12.2,False,May,29,09,02,Mon,morning,Bronx,Bronx,False
4926,Uber,West Chelsea/Hudson Yards,East Chelsea,0.74,403,11.59,0.0,0.35,1.03,2.75,0.0,0.0,7.19,7.19,False,May,29,10,12,Mon,morning,Manhattan,Manhattan,False
4927,Lyft,Manhattan Valley,Central Harlem North,2.593,606,11.44,0.0,0.34,1.02,0.0,0.0,0.0,9.09,9.09,False,May,29,10,40,Mon,morning,Manhattan,Manhattan,False
4928,Uber,Bedford,Downtown Brooklyn/MetroTech,2.57,1181,20.77,0.0,0.62,1.84,0.0,0.0,0.0,25.15,25.15,False,May,29,11,45,Mon,morning,Brooklyn,Brooklyn,False
4929,Uber,East New York,West Farms/Bronx River,20.29,2328,47.96,6.55,1.64,4.84,0.0,0.0,0.0,59.8,59.8,True,May,29,11,59,Mon,morning,Brooklyn,Brooklyn,False
4930,Uber,Melrose South,Pelham Bay Park,8.5,1519,30.33,0.0,0.91,2.69,0.0,0.0,0.0,27.13,27.13,False,May,29,13,06,Mon,afternoon,Bronx,Bronx,False
4931,Uber,Flatiron,JFK Airport,17.53,3569,59.97,6.55,2.07,6.13,2.75,2.5,0.0,56.77,56.77,True,May,29,13,10,Mon,afternoon,Manhattan,Manhattan,False
4932,Uber,Little Italy/NoLiTa,Garment District,2.56,708,16.48,0.0,0.49,1.46,2.75,0.0,0.0,10.02,10.02,False,May,29,13,55,Mon,afternoon,Manhattan,Manhattan,False
4933,Uber,UN/Turtle Bay South,Midtown South,1.41,495,8.55,0.0,0.26,0.76,2.75,0.0,0.0,6.8,6.8,False,May,29,14,28,Mon,afternoon,Manhattan,Manhattan,False
4934,Uber,Garment District,Yorkville West,3.39,1149,23.38,0.0,0.7,2.07,2.75,0.0,2.89,15.25,18.14,False,May,29,15,44,Mon,afternoon,Manhattan,Manhattan,True
4935,Uber,Upper East Side North,Outside of NYC,23.2,2059,59.14,20.0,2.37,0.0,0.0,0.0,0.0,55.59,55.59,True,May,29,15,50,Mon,afternoon,Manhattan,Manhattan,False
4936,Uber,Two Bridges/Seward Park,Bushwick North,5.74,1652,28.25,0.0,0.85,2.51,2.75,0.0,5.15,23.07,28.22,False,May,29,17,04,Mon,afternoon,Manhattan,Manhattan,True
4937,Uber,West Concourse,Fordham South,3.97,626,17.8,0.0,0.53,1.58,0.0,0.0,0.0,13.6,13.6,False,May,29,17,36,Mon,afternoon,Bronx,Bronx,False
4938,Uber,Brownsville,East Flatbush/Remsen Village,1.05,649,8.45,0.0,0.25,0.75,0.0,0.0,0.0,7.58,7.58,False,May,29,19,12,Mon,evening,Brooklyn,Brooklyn,False
4939,Lyft,Stuyvesant Heights,Brooklyn Heights,3.675,1214,19.66,0.0,0.59,1.74,0.0,0.0,3.3,17.67,20.970000000000002,False,May,29,19,24,Mon,evening,Brooklyn,Brooklyn,True
4940,Lyft,Borough Park,Borough Park,0.904,408,7.8,0.0,0.23,0.69,0.0,0.0,2.0,5.47,7.47,False,May,29,20,01,Mon,evening,Brooklyn,Brooklyn,True
4941,Lyft,Crotona Park East,Midtown North,9.153,1733,32.19,1.06,1.0,2.95,2.75,0.0,0.0,28.26,28.26,False,May,29,20,08,Mon,evening,Bronx,Bronx,False
4942,Uber,Brownsville,Brownsville,0.9,490,7.86,0.0,0.24,0.7,0.0,0.0,0.0,5.79,5.79,False,May,29,20,12,Mon,evening,Brooklyn,Brooklyn,False
4943,Uber,Boerum Hill,Central Harlem North,12.89,1699,34.73,0.0,1.04,3.08,2.75,0.0,4.0,35.91,39.91,False,May,29,21,52,Mon,evening,Brooklyn,Brooklyn,True
4944,Lyft,Bensonhurst East,Sheepshead Bay,4.698,815,17.84,0.0,0.54,1.58,0.0,0.0,0.0,13.81,13.81,False,May,29,21,59,Mon,evening,Brooklyn,Brooklyn,False
4945,Lyft,Williamsburg (North Side),Bedford,2.47,921,12.5,0.0,0.38,1.11,0.0,0.0,0.0,11.87,11.87,False,May,29,22,56,Mon,night,Brooklyn,Brooklyn,False
4946,Uber,DUMBO/Vinegar Hill,Bushwick North,4.08,1315,22.3,0.0,0.67,1.98,0.0,0.0,3.74,17.78,21.520000000000003,False,May,29,23,22,Mon,night,Brooklyn,Brooklyn,True
4947,Uber,Morrisania/Melrose,University Heights/Morris Heights,2.74,814,16.23,0.0,0.49,1.44,0.0,0.0,0.0,11.31,11.31,False,May,29,23,56,Mon,night,Bronx,Bronx,False
4948,Uber,Prospect Heights,Prospect Heights,0.75,322,7.97,0.0,0.24,0.71,0.0,0.0,0.0,5.4,5.4,False,May,30,00,01,Tue,night,Brooklyn,Brooklyn,False
4949,Lyft,Williamsburg (South Side),Sunset Park West,6.874,1004,25.91,0.0,0.78,2.3,0.0,0.0,0.0,18.43,18.43,False,May,30,00,13,Tue,night,Brooklyn,Brooklyn,False
4950,Uber,Windsor Terrace,Midtown South,8.48,1668,37.69,0.0,1.13,3.34,2.75,0.0,0.0,26.82,26.82,False,May,30,05,35,Tue,night,Brooklyn,Brooklyn,False
4951,Lyft,Clinton East,Lenox Hill West,2.646,841,14.79,0.0,0.35,1.02,2.75,0.0,2.0,11.35,13.35,False,May,30,06,23,Tue,morning,Manhattan,Manhattan,True
4952,Uber,Roosevelt Island,Mott Haven/Port Morris,8.84,2099,44.01,0.0,1.32,3.91,2.75,0.0,4.0,33.35,37.35,False,May,30,08,18,Tue,morning,Manhattan,Manhattan,True
4953,Uber,Forest Hills,Forest Hills,1.26,479,9.75,0.0,0.29,0.87,0.0,0.0,1.0,6.16,7.16,False,May,30,08,25,Tue,morning,Queens,Queens,True
4954,Uber,Greenwich Village South,Meatpacking/West Village West,1.22,492,10.88,0.0,0.33,0.97,2.75,0.0,0.0,6.22,6.22,False,May,30,08,39,Tue,morning,Manhattan,Manhattan,False
4955,Uber,Prospect-Lefferts Gardens,East Flatbush/Farragut,0.97,514,7.98,0.0,0.24,0.71,0.0,0.0,0.0,8.57,8.57,False,May,30,09,12,Tue,morning,Brooklyn,Brooklyn,False
4956,Uber,Times Sq/Theatre District,Upper East Side South,2.15,959,22.54,0.0,0.68,2.0,2.75,0.0,0.0,11.84,11.84,False,May,30,11,56,Tue,morning,Manhattan,Manhattan,False
4957,Uber,Baisley Park,East New York,5.04,761,14.69,0.0,0.44,1.3,0.0,0.0,0.0,13.77,13.77,False,May,30,12,28,Tue,afternoon,Queens,Queens,False
4958,Uber,Jamaica Estates,East Flushing,4.02,986,20.76,0.0,0.62,1.84,0.0,0.0,0.0,15.87,15.87,False,May,30,14,34,Tue,afternoon,Queens,Queens,False
4959,Uber,East New York,Howard Beach,3.32,1003,13.57,0.0,0.41,1.2,0.0,0.0,0.0,13.79,13.79,False,May,30,16,36,Tue,afternoon,Brooklyn,Brooklyn,False
4960,Lyft,West Concourse,Manhattanville,2.059,1231,16.08,0.0,0.48,1.43,0.0,0.0,0.0,14.24,14.24,False,May,30,16,55,Tue,afternoon,Bronx,Bronx,False
4961,Uber,Saint Albans,Flushing,8.96,2023,33.87,0.0,1.02,3.01,0.0,0.0,0.0,30.83,30.83,False,May,30,17,06,Tue,afternoon,Queens,Queens,False
4962,Uber,Lenox Hill East,Washington Heights South,7.07,3330,42.16,0.0,1.26,3.74,2.75,0.0,0.0,40.59,40.59,False,May,30,17,19,Tue,afternoon,Manhattan,Manhattan,False
4963,Uber,JFK Airport,Rego Park,10.02,1875,38.56,0.0,1.23,3.64,0.0,2.5,0.0,30.8,30.8,False,May,30,17,24,Tue,afternoon,Queens,Queens,False
4964,Uber,Spuyten Duyvil/Kingsbridge,Riverdale/North Riverdale/Fieldston,1.94,426,9.77,0.0,0.29,0.87,0.0,0.0,0.0,6.79,6.79,False,May,30,17,29,Tue,afternoon,Bronx,Bronx,False
4965,Uber,Williamsburg (South Side),Fort Greene,3.14,1381,19.58,0.0,0.59,1.74,0.0,0.0,0.0,17.11,17.11,False,May,30,18,22,Tue,evening,Brooklyn,Brooklyn,False
4966,Uber,Kew Gardens,JFK Airport,6.64,1597,28.26,0.0,0.89,2.62,0.0,1.25,6.6,23.73,30.33,False,May,30,18,37,Tue,evening,Queens,Queens,True
4967,Uber,Gramercy,Greenwich Village South,1.33,696,11.81,0.0,0.35,1.05,2.75,0.0,0.0,8.35,8.35,False,May,30,19,23,Tue,evening,Manhattan,Manhattan,False
4968,Uber,West Farms/Bronx River,Soundview/Castle Hill,0.91,289,7.91,0.0,0.24,0.7,0.0,0.0,0.0,5.41,5.41,False,May,30,20,04,Tue,evening,Bronx,Bronx,False
4969,Uber,Lincoln Square East,Outside of NYC,5.44,1518,25.41,20.0,1.36,0.0,0.0,0.0,0.0,23.3,23.3,False,May,30,20,54,Tue,evening,Manhattan,Manhattan,False
4970,Lyft,Bensonhurst West,Marine Park/Mill Basin,10.008,1315,21.72,0.0,0.65,1.93,0.0,0.0,0.0,25.46,25.46,False,May,30,21,43,Tue,evening,Brooklyn,Brooklyn,False
4971,Uber,Clinton East,Penn Station/Madison Sq West,1.17,569,11.79,0.0,0.35,1.05,2.75,0.0,0.0,9.04,9.04,False,May,30,22,05,Tue,night,Manhattan,Manhattan,False
4972,Lyft,Erasmus,East Flatbush/Remsen Village,1.394,440,9.83,0.0,0.29,0.87,0.0,0.0,0.0,5.95,5.95,False,May,30,22,12,Tue,night,Brooklyn,Brooklyn,False
4973,Uber,Times Sq/Theatre District,Midtown Center,0.63,331,5.32,0.0,0.16,0.47,2.75,0.0,0.0,6.83,6.83,False,May,31,01,04,Wed,night,Manhattan,Manhattan,False
4974,Uber,Far Rockaway,Laurelton,6.9,1171,24.98,0.0,0.75,2.22,0.0,0.0,0.0,20.15,20.15,False,May,31,05,30,Wed,night,Queens,Queens,False
4975,Uber,Spuyten Duyvil/Kingsbridge,Outside of NYC,17.74,1418,59.87,0.0,1.8,5.31,0.0,0.0,0.0,44.33,44.33,False,May,31,06,19,Wed,morning,Bronx,Bronx,False
4976,Uber,Longwood,West Farms/Bronx River,3.08,954,15.99,0.0,0.48,1.42,0.0,0.0,1.0,13.22,14.22,False,May,31,08,43,Wed,morning,Bronx,Bronx,True
4977,Lyft,East Harlem North,Lenox Hill West,2.6,1190,17.13,0.0,0.51,1.52,2.75,0.0,0.0,14.57,14.57,False,May,31,11,19,Wed,morning,Manhattan,Manhattan,False
4978,Uber,East New York,East New York,0.67,264,7.97,0.0,0.24,0.71,0.0,0.0,0.0,5.39,5.39,False,May,31,11,38,Wed,morning,Brooklyn,Brooklyn,False
4979,Uber,Bath Beach,Homecrest,2.37,1099,16.09,0.0,0.48,1.43,0.0,0.0,0.0,13.44,13.44,False,May,31,12,38,Wed,afternoon,Brooklyn,Brooklyn,False
4980,Uber,Yorkville West,Upper East Side South,0.64,300,18.68,0.0,0.56,1.66,2.75,0.0,0.0,10.61,10.61,False,May,31,13,52,Wed,afternoon,Manhattan,Manhattan,False
4981,Uber,Greenwich Village North,Little Italy/NoLiTa,1.25,812,13.6,0.0,0.41,1.21,2.75,0.0,0.0,9.27,9.27,False,May,31,14,18,Wed,afternoon,Manhattan,Manhattan,False
4982,Uber,Spuyten Duyvil/Kingsbridge,Central Harlem North,5.75,1110,24.07,0.0,0.72,2.14,0.0,0.0,0.0,17.99,17.99,False,May,31,14,19,Wed,afternoon,Bronx,Bronx,False
4983,Uber,Little Italy/NoLiTa,Gramercy,1.27,460,23.05,0.0,0.69,2.05,2.75,0.0,0.0,12.66,12.66,False,May,31,14,37,Wed,afternoon,Manhattan,Manhattan,False
4984,Uber,Homecrest,Marine Park/Mill Basin,2.74,995,20.53,0.0,0.62,1.82,0.0,0.0,2.29,13.05,15.34,False,May,31,15,17,Wed,afternoon,Brooklyn,Brooklyn,True
4985,Uber,LaGuardia Airport,Lincoln Square West,10.82,2685,48.25,6.55,1.72,5.09,2.75,2.5,0.0,39.58,39.58,False,May,31,16,06,Wed,afternoon,Queens,Queens,False
4986,Uber,Kingsbridge Heights,Woodlawn/Wakefield,4.97,1650,21.48,0.0,0.64,1.91,0.0,0.0,0.0,22.04,22.04,False,May,31,16,22,Wed,afternoon,Bronx,Bronx,False
4987,Lyft,Long Island City/Queens Plaza,Lenox Hill West,2.725,1135,15.2,0.0,0.46,1.35,2.75,0.0,0.0,14.22,14.22,False,May,31,17,55,Wed,afternoon,Queens,Queens,False
4988,Lyft,Lenox Hill West,East Williamsburg,5.306,1795,27.35,1.13,0.7,2.06,2.75,0.0,6.8,23.8,30.6,False,May,31,18,11,Wed,evening,Manhattan,Manhattan,True
4989,Uber,Marble Hill,East Concourse/Concourse Village,3.03,988,17.87,0.0,0.54,1.59,0.0,0.0,0.0,13.27,13.27,False,May,31,18,36,Wed,evening,Manhattan,Manhattan,False
4990,Uber,Greenwich Village North,Union Sq,1.4,793,11.76,0.0,0.35,1.04,2.75,0.0,1.0,9.3,10.3,False,May,31,18,43,Wed,evening,Manhattan,Manhattan,True
4991,Uber,Williamsburg (North Side),East Village,3.1,1158,19.75,0.0,0.59,1.75,2.75,0.0,0.0,15.04,15.04,False,May,31,19,11,Wed,evening,Brooklyn,Brooklyn,False
4992,Uber,LaGuardia Airport,Upper East Side North,8.65,1431,57.26,6.55,1.99,5.89,2.75,2.5,0.0,38.03,38.03,False,May,31,19,15,Wed,evening,Queens,Queens,False
4993,Lyft,Meatpacking/West Village West,Washington Heights South,8.374,1517,29.7,0.0,0.89,2.63,2.75,0.0,0.0,25.21,25.21,False,May,31,20,19,Wed,evening,Manhattan,Manhattan,False
4994,Uber,East Harlem South,Upper East Side North,1.66,481,10.01,0.0,0.3,0.89,2.75,0.0,0.0,6.7,6.7,False,May,31,20,22,Wed,evening,Manhattan,Manhattan,False
4995,Uber,Central Park,East Elmhurst,7.1,1563,35.0,0.0,1.05,3.11,2.75,0.0,0.0,24.1,24.1,False,May,31,21,11,Wed,evening,Manhattan,Manhattan,False
4996,Uber,East Flushing,Bayside,1.42,311,7.86,0.0,0.24,0.7,0.0,0.0,0.0,5.6,5.6,False,May,31,21,19,Wed,evening,Queens,Queens,False
4997,Uber,Times Sq/Theatre District,Upper West Side North,2.76,938,26.96,0.0,0.81,2.39,2.75,0.0,0.0,15.65,15.65,False,May,31,21,37,Wed,evening,Manhattan,Manhattan,False
4998,Uber,Boerum Hill,Clinton Hill,1.81,799,13.32,0.0,0.4,1.18,0.0,0.0,0.0,9.94,9.94,False,May,31,22,39,Wed,night,Brooklyn,Brooklyn,False
4999,Uber,East Chelsea,Hudson Sq,1.7,379,13.17,0.0,0.4,1.17,2.75,0.0,0.0,9.56,9.56,False,May,31,23,43,Wed,night,Manhattan,Manhattan,False
5000,Uber,Jackson Heights,Jackson Heights,1.03,335,7.86,0.0,0.24,0.7,0.0,0.0,0.0,5.39,5.39,False,Jun,01,00,17,Thu,night,Queens,Queens,False
5001,Uber,Hunts Point,Soundview/Bruckner,1.78,457,10.64,0.0,0.32,0.94,0.0,0.0,0.0,6.76,6.76,False,Jun,01,02,22,Thu,night,Bronx,Bronx,False
5002,Uber,Financial District South,Midtown East,5.51,1023,24.34,0.0,0.73,2.16,2.75,0.0,0.0,19.07,19.07,False,Jun,01,07,21,Thu,morning,Manhattan,Manhattan,False
5003,Uber,TriBeCa/Civic Center,LaGuardia Airport,11.85,1307,81.47,0.0,2.52,7.45,2.75,2.5,0.0,50.04,50.04,False,Jun,01,07,41,Thu,morning,Manhattan,Manhattan,False
5004,Uber,Penn Station/Madison Sq West,Washington Heights South,8.21,1708,36.53,0.0,1.1,3.24,2.75,0.0,0.0,26.85,26.85,False,Jun,01,07,43,Thu,morning,Manhattan,Manhattan,False
5005,Uber,UN/Turtle Bay South,Upper West Side North,4.42,1867,30.56,0.0,0.92,2.71,2.75,0.0,0.0,26.07,26.07,False,Jun,01,07,45,Thu,morning,Manhattan,Manhattan,False
5006,Lyft,Yorkville East,Murray Hill,3.104,1759,10.81,0.25,0.33,0.98,2.75,0.0,0.0,20.56,20.56,False,Jun,01,07,55,Thu,morning,Manhattan,Manhattan,False
5007,Uber,Upper West Side South,Washington Heights South,5.75,1026,34.16,0.0,1.02,3.03,2.75,0.0,0.0,18.3,18.3,False,Jun,01,08,10,Thu,morning,Manhattan,Manhattan,False
5008,Uber,Madison,Flatlands,1.74,555,11.96,0.0,0.36,1.06,0.0,0.0,0.0,7.51,7.51,False,Jun,01,08,18,Thu,morning,Brooklyn,Brooklyn,False
5009,Uber,Little Italy/NoLiTa,Battery Park City,2.05,772,22.49,0.0,0.67,2.0,2.75,0.0,0.0,14.45,14.45,False,Jun,01,08,31,Thu,morning,Manhattan,Manhattan,False
5010,Uber,Central Harlem,Manhattanville,1.1,359,9.81,0.0,0.29,0.87,0.0,0.0,0.0,5.39,5.39,False,Jun,01,08,45,Thu,morning,Manhattan,Manhattan,False
5011,Lyft,Windsor Terrace,Lower East Side,7.837,2378,30.7,4.08,1.04,3.09,2.75,0.0,7.5,32.59,40.09,False,Jun,01,09,26,Thu,morning,Brooklyn,Brooklyn,True
5012,Uber,Bedford,South Williamsburg,1.07,337,9.82,0.0,0.29,0.87,0.0,0.0,0.0,5.41,5.41,False,Jun,01,11,13,Thu,morning,Brooklyn,Brooklyn,False
5013,Uber,Park Slope,Park Slope,1.27,469,11.6,0.0,0.35,1.03,0.0,0.0,0.0,6.08,6.08,False,Jun,01,11,58,Thu,morning,Brooklyn,Brooklyn,False
5014,Lyft,Washington Heights North,Upper West Side North,6.011,1167,23.24,0.0,0.7,2.06,2.75,0.0,0.0,18.83,18.83,False,Jun,01,13,38,Thu,afternoon,Manhattan,Manhattan,False
5015,Uber,Bedford,Williamsburg (South Side),1.18,763,10.67,0.0,0.32,0.95,0.0,0.0,0.0,9.99,9.99,False,Jun,01,15,06,Thu,afternoon,Brooklyn,Brooklyn,False
5016,Uber,Long Island City/Hunters Point,Queensbridge/Ravenswood,1.7,527,12.44,0.0,0.37,1.1,0.0,0.0,4.0,7.18,11.18,False,Jun,01,15,15,Thu,afternoon,Queens,Queens,True
5017,Uber,Williamsburg (North Side),Long Island City/Hunters Point,2.85,1053,19.58,0.0,0.59,1.74,0.0,0.0,0.0,13.67,13.67,False,Jun,01,16,20,Thu,afternoon,Brooklyn,Brooklyn,False
5018,Uber,Richmond Hill,Flushing,6.05,1265,26.8,0.0,0.8,2.38,0.0,0.0,0.0,19.89,19.89,False,Jun,01,16,52,Thu,afternoon,Queens,Queens,False
5019,Uber,Long Island City/Hunters Point,Woodside,2.62,1057,19.14,0.0,0.57,1.7,0.0,0.0,0.0,15.0,15.0,False,Jun,01,18,04,Thu,evening,Queens,Queens,False
5020,Lyft,Westerleigh,Grymes Hill/Clifton,1.27,323,7.84,0.0,0.24,0.7,0.0,0.0,0.0,5.47,5.47,False,Jun,01,18,14,Thu,evening,Staten Island,Staten Island,False
5021,Lyft,Co-Op City,Van Nest/Morris Park,2.113,677,11.61,0.0,0.35,1.03,0.0,0.0,0.0,9.12,9.12,False,Jun,01,18,24,Thu,evening,Bronx,Bronx,False
5022,Uber,Canarsie,East Flatbush/Remsen Village,1.96,872,12.47,0.0,0.37,1.11,0.0,0.0,3.0,10.94,13.94,False,Jun,01,18,34,Thu,evening,Brooklyn,Brooklyn,True
5023,Uber,Little Italy/NoLiTa,Boerum Hill,2.65,647,20.7,0.0,0.62,1.84,2.75,0.0,0.0,9.8,9.8,False,Jun,01,19,27,Thu,evening,Manhattan,Manhattan,False
5024,Uber,Jackson Heights,Jackson Heights,0.6,328,7.86,0.0,0.24,0.7,0.0,0.0,0.0,7.47,7.47,False,Jun,01,19,47,Thu,evening,Queens,Queens,False
5025,Uber,TriBeCa/Civic Center,East Village,1.75,794,15.01,0.0,0.45,1.33,2.75,0.0,0.0,9.91,9.91,False,Jun,01,20,29,Thu,evening,Manhattan,Manhattan,False
5026,Uber,Bushwick South,Kensington,6.22,2146,28.01,0.0,0.84,2.49,0.0,0.0,0.0,28.34,28.34,False,Jun,01,20,35,Thu,evening,Brooklyn,Brooklyn,False
5027,Uber,Battery Park City,Penn Station/Madison Sq West,4.07,1253,27.85,0.0,0.84,2.47,2.75,0.0,5.08,17.75,22.83,False,Jun,01,21,06,Thu,evening,Manhattan,Manhattan,True
5028,Uber,East Village,Greenpoint,4.3,1260,26.16,6.55,0.98,2.9,2.75,0.0,0.0,17.5,17.5,False,Jun,01,21,46,Thu,evening,Manhattan,Manhattan,False
5029,Uber,Schuylerville/Edgewater Park,Parkchester,2.6,471,12.59,0.0,0.38,1.12,0.0,0.0,0.0,14.1,14.1,False,Jun,01,23,19,Thu,night,Bronx,Bronx,False
5030,Uber,Battery Park City,Crown Heights North,6.61,1195,50.99,0.0,1.53,4.53,2.75,0.0,0.0,33.64,33.64,False,Jun,02,02,15,Fri,night,Manhattan,Manhattan,False
5031,Uber,Stuyvesant Heights,Midwood,5.11,1320,24.95,0.0,0.75,2.21,0.0,0.0,0.0,19.23,19.23,False,Jun,02,04,24,Fri,night,Brooklyn,Brooklyn,False
5032,Lyft,South Jamaica,Jamaica,0.552,177,7.96,0.0,0.24,0.71,0.0,0.0,0.0,5.47,5.47,False,Jun,02,05,38,Fri,night,Queens,Queens,False
5033,Lyft,Flushing,Central Park,13.206,2048,47.78,3.42,1.54,4.54,2.75,0.0,0.0,36.53,36.53,False,Jun,02,06,34,Fri,morning,Queens,Queens,False
5034,Uber,Yorkville West,Midtown Center,2.66,810,11.36,0.0,0.34,1.01,2.75,0.0,0.0,11.72,11.72,False,Jun,02,06,36,Fri,morning,Manhattan,Manhattan,False
5035,Uber,Canarsie,Fort Greene,7.6,3464,93.76,0.0,2.81,8.32,0.0,0.0,0.0,50.85,50.85,False,Jun,02,07,26,Fri,morning,Brooklyn,Brooklyn,False
5036,Lyft,Two Bridges/Seward Park,Newark Airport,14.089,1868,59.66,20.25,2.47,0.0,0.0,2.5,0.0,39.89,39.89,False,Jun,02,08,00,Fri,morning,Manhattan,Manhattan,False
5037,Uber,Coney Island,Sheepshead Bay,1.39,523,10.83,0.0,0.32,0.96,0.0,0.0,0.0,6.75,6.75,False,Jun,02,08,43,Fri,morning,Brooklyn,Brooklyn,False
5038,Lyft,Sutton Place/Turtle Bay North,TriBeCa/Civic Center,5.392,1545,27.03,0.0,0.81,2.4,2.75,0.0,0.0,21.56,21.56,False,Jun,02,09,04,Fri,morning,Manhattan,Manhattan,False
5039,Uber,East Harlem North,Central Harlem,1.06,526,6.32,0.0,0.19,0.56,0.0,0.0,0.0,6.34,6.34,False,Jun,02,10,45,Fri,morning,Manhattan,Manhattan,False
5040,Uber,Claremont/Bathgate,Outside of NYC,8.05,1487,37.53,0.0,1.13,3.33,0.0,0.0,0.0,26.53,26.53,False,Jun,02,11,25,Fri,morning,Bronx,Bronx,False
5041,Lyft,LaGuardia Airport,Penn Station/Madison Sq West,9.575,2398,46.46,6.33,1.66,4.91,2.75,2.5,9.69,37.63,47.32,False,Jun,02,12,06,Fri,afternoon,Queens,Queens,True
5042,Lyft,Jamaica,Queensboro Hill,3.529,986,18.64,0.0,0.56,1.66,0.0,0.0,0.0,13.88,13.88,False,Jun,02,13,23,Fri,afternoon,Queens,Queens,False
5043,Uber,East New York,East New York,0.74,258,8.01,0.0,0.24,0.71,0.0,0.0,0.0,5.65,5.65,False,Jun,02,14,15,Fri,afternoon,Brooklyn,Brooklyn,False
5044,Uber,Coney Island,Bay Ridge,5.23,1168,22.92,0.0,0.69,2.03,0.0,0.0,0.0,17.87,17.87,False,Jun,02,14,21,Fri,afternoon,Brooklyn,Brooklyn,False
5045,Uber,Washington Heights North,Inwood,2.13,860,24.93,0.0,0.75,2.21,0.0,0.0,0.0,14.13,14.13,False,Jun,02,15,09,Fri,afternoon,Manhattan,Manhattan,False
5046,Lyft,Times Sq/Theatre District,Midtown Center,1.13,1122,12.73,0.0,0.38,1.13,2.75,0.0,2.55,12.01,14.559999999999999,False,Jun,02,16,21,Fri,afternoon,Manhattan,Manhattan,True
5047,Lyft,Times Sq/Theatre District,Downtown Brooklyn/MetroTech,7.426,3045,40.44,0.0,1.21,3.59,2.75,0.0,7.2,38.29,45.49,False,Jun,02,16,37,Fri,afternoon,Manhattan,Manhattan,True
5048,Uber,East Harlem North,East Harlem North,0.6,432,10.65,0.0,0.32,0.95,0.0,0.0,0.0,6.65,6.65,False,Jun,02,17,02,Fri,afternoon,Manhattan,Manhattan,False
5049,Uber,Bushwick North,Ridgewood,0.9,367,8.45,0.0,0.25,0.75,0.0,0.0,0.0,5.45,5.45,False,Jun,02,17,47,Fri,afternoon,Brooklyn,Brooklyn,False
5050,Uber,Woodside,Elmhurst,2.11,958,14.26,0.0,0.43,1.27,0.0,0.0,1.0,15.64,16.64,False,Jun,02,18,41,Fri,evening,Queens,Queens,True
5051,Uber,Forest Hills,Bushwick North,4.63,1296,24.13,0.0,0.72,2.14,0.0,0.0,0.0,18.31,18.31,False,Jun,02,20,13,Fri,evening,Queens,Queens,False
5052,Uber,Penn Station/Madison Sq West,Park Slope,9.07,1895,40.12,6.55,1.4,4.14,2.75,0.0,0.0,29.98,29.98,False,Jun,02,20,14,Fri,evening,Manhattan,Manhattan,False
5053,Uber,East New York,East New York,1.88,592,10.67,0.0,0.32,0.95,0.0,0.0,0.0,8.04,8.04,False,Jun,02,20,43,Fri,evening,Brooklyn,Brooklyn,False
5054,Uber,Williamsburg (North Side),Clinton Hill,2.92,984,18.71,0.0,0.56,1.66,0.0,0.0,0.0,13.16,13.16,False,Jun,02,21,06,Fri,evening,Brooklyn,Brooklyn,False
5055,Uber,Howard Beach,Howard Beach,1.13,313,8.03,0.0,0.24,0.71,0.0,0.0,0.0,5.49,5.49,False,Jun,02,21,25,Fri,evening,Queens,Queens,False
5056,Uber,Clinton East,Times Sq/Theatre District,1.37,564,11.77,0.0,0.35,1.04,2.75,0.0,0.0,7.19,7.19,False,Jun,02,21,53,Fri,evening,Manhattan,Manhattan,False
5057,Uber,Bedford Park,Mott Haven/Port Morris,6.88,958,23.19,0.0,0.7,2.06,0.0,0.0,0.0,18.05,18.05,False,Jun,02,21,55,Fri,evening,Bronx,Bronx,False
5058,Lyft,East Concourse/Concourse Village,East Tremont,2.651,1011,14.44,0.0,0.43,1.28,0.0,0.0,0.0,12.96,12.96,False,Jun,02,22,02,Fri,night,Bronx,Bronx,False
5059,Uber,Madison,Flatlands,1.04,413,7.99,0.0,0.24,0.71,0.0,0.0,1.0,5.39,6.39,False,Jun,02,22,42,Fri,night,Brooklyn,Brooklyn,True
5060,Uber,Brooklyn Heights,Ocean Hill,5.74,1644,42.33,0.0,1.27,3.76,0.0,0.0,0.0,26.69,26.69,False,Jun,02,23,14,Fri,night,Brooklyn,Brooklyn,False
5061,Uber,Long Island City/Hunters Point,Midtown South,3.52,1345,35.49,6.55,1.26,3.73,2.75,0.0,0.0,27.57,27.57,False,Jun,02,23,22,Fri,night,Queens,Queens,False
5062,Lyft,Times Sq/Theatre District,Midwood,17.661,3686,62.94,3.18,1.98,5.87,2.75,0.0,0.0,57.74,57.74,True,Jun,03,00,11,Sat,night,Manhattan,Manhattan,False
